21:27:06,00  3.5275  -1.7809
21:27:06,25  3.4576  -1.7137
21:27:06,50  3.6365  -1.703
21:27:06,75  3.5864  -1.6917
21:27:06,75  3.6262  -1.6749
21:27:07,00  3.5761  -1.6637
21:27:07,25  3.616  -1.6468
21:27:07,50  3.7065  -1.6412
21:27:07,75  3.7978  -1.6355
21:27:07,75  3.8385  -1.6184
21:27:08,00  3.9309  -1.6126
21:27:08,25  3.9826  -1.6239
21:27:08,50  3.9465  -1.6554
21:27:08,75  3.9106  -1.6867
21:27:08,75  3.8748  -1.7178
21:27:09,00  3.9007  -1.7888
21:27:09,25  3.9214  -1.8457
21:27:09,50  3.9422  -1.9025
21:27:09,75  3.9474  -1.9167
21:27:09,75  4.0455  -1.9264
21:27:10,00  4.0455  -1.9264
21:27:10,25  4.2812  -1.915
21:27:10,50  4.2865  -1.9294
21:27:10,75  4.329  -1.9127
21:27:10,75  4.3664  -1.8814
21:27:11,00  4.2602  -1.8573
21:27:11,25  4.3026  -1.8404
21:27:11,50  4.3294  -1.78
21:27:11,75  4.3241  -1.7655
21:27:11,75  4.3136  -1.7366
21:27:12,00  4.303  -1.7076
21:27:12,25  4.351  -1.7048
21:27:12,50  4.3992  -1.7021
21:27:12,75  4.4963  -1.6965
21:27:12,75  4.5889  -1.6761
21:27:13,00  4.6382  -1.6733
21:27:13,25  4.6543  -1.7174
21:27:13,50  4.6704  -1.7615
21:27:13,75  4.7415  -1.8177
21:27:13,75  4.7522  -1.8472
21:27:14,00  4.8129  -1.8742
21:27:14,25  4.763  -1.8767
21:27:14,50  4.7684  -1.8914
21:27:14,75  4.7187  -1.8938
21:27:14,75  4.7791  -1.9209
21:27:15,00  4.8398  -1.9481
21:27:15,25  4.8452  -1.9628
21:27:15,50  4.8954  -1.9606
21:27:15,75  4.9062  -1.9902
21:27:15,75  4.9008  -1.9754
21:27:16,00  4.8846  -1.931
21:27:16,25  4.8738  -1.9014
21:27:16,50  4.863  -1.8718
21:27:16,75  4.8522  -1.8422
21:27:16,75  4.8414  -1.8126
21:27:17,00  4.7752  -1.7708
21:27:17,25  4.809  -1.7238
21:27:17,50  4.7982  -1.6941
21:27:17,75  4.8376  -1.6616
21:27:17,75  4.8934  -1.6735
21:27:18,00  4.888  -1.6587
21:27:18,25  4.9386  -1.6557
21:27:18,50  5.0918  -1.6468
21:27:18,75  5.1488  -1.6588
